,text,entities
486,"632nd family: queen is missing, workers show resilience despite hardship, reserves of honey and beeswax low, with egg laying stalled and honey frames showing no progress.","[[14, 19, 'QUEEN'], [32, 39, 'WORKER'], [40, 55, 'HEALTHSTATUS'], [86, 91, 'BEEPRODUCT'], [96, 103, 'BEEPRODUCT'], [114, 132, 'EGGCOUNT'], [137, 157, 'HONEYFRAMES'], [158, 169, 'HEALTHSTATUS']]"
487,"633rd family: queen observed lethargic, worker population is dwindling, poor amount of beeswax and propolis, with scarce count of eggs and no honey frames filled.","[[14, 19, 'QUEEN'], [40, 46, 'WORKER'], [87, 94, 'BEEPRODUCT'], [99, 107, 'BEEPRODUCT'], [114, 134, 'HEALTHSTATUS'], [139, 154, 'HONEYFRAMES'], [155, 161, 'HEALTHSTATUS']]"
488,"634th family: queenless situation confirmed, worker activity low, nectar and pollen collection minimal, with negligible egg lay and honey frames empty.","[[14, 23, 'QUEEN'], [45, 51, 'WORKER'], [61, 64, 'HEALTHSTATUS'], [66, 72, 'FORAGE'], [77, 83, 'FORAGE'], [95, 102, 'HEALTHSTATUS'], [109, 123, 'EGGCOUNT'], [132, 150, 'HONEYFRAMES']]"
489,"635th family: queen observed lethargic, worker activity low, poor amount of beeswax and propolis, with scarce count of eggs and honey frames unattended.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [56, 59, 'HEALTHSTATUS'], [76, 83, 'BEEPRODUCT'], [88, 96, 'BEEPRODUCT'], [128, 151, 'HONEYFRAMES']]"
490,"636th family: queen presence weak, worker activity low, reserves of honey and beeswax low, with scarce count of eggs and no honey frames filled.","[[14, 19, 'QUEEN'], [35, 41, 'WORKER'], [68, 73, 'BEEPRODUCT'], [78, 85, 'BEEPRODUCT'], [96, 116, 'HEALTHSTATUS'], [121, 136, 'HONEYFRAMES'], [137, 143, 'HEALTHSTATUS']]"
491,"637th family: queen presence weak, worker activity low, poor amount of beeswax and propolis, with egg laying stalled and no honey frames filled.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [71, 78, 'BEEPRODUCT'], [83, 91, 'BEEPRODUCT'], [98, 116, 'EGGCOUNT'], [121, 136, 'HONEYFRAMES'], [137, 143, 'HEALTHSTATUS']]"
492,"638th family: queenless situation confirmed, worker activity low, reserves of honey and beeswax low, with no eggs observed and no honey frames filled.","[[14, 23, 'QUEEN'], [45, 51, 'WORKER'], [61, 64, 'HEALTHSTATUS'], [78, 83, 'BEEPRODUCT'], [88, 95, 'BEEPRODUCT'], [127, 142, 'HONEYFRAMES'], [143, 149, 'HEALTHSTATUS']]"
493,"639th family: queenright uncertain, workers are lethargic, reserves of honey and beeswax low, with egg laying stalled and honey frames abandoned.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 43, 'WORKER'], [44, 57, 'HEALTHSTATUS'], [71, 76, 'BEEPRODUCT'], [81, 88, 'BEEPRODUCT'], [99, 117, 'EGGCOUNT'], [122, 144, 'HONEYFRAMES']]"
494,"640th family: queenless situation confirmed, workers show resilience despite hardship, poor amount of beeswax and propolis, with scarce count of eggs and honey frames unattended.","[[14, 23, 'QUEEN'], [45, 52, 'WORKER'], [53, 68, 'HEALTHSTATUS'], [77, 85, 'BEEPRODUCT'], [87, 98, 'HEALTHSTATUS'], [102, 109, 'BEEPRODUCT'], [114, 122, 'BEEPRODUCT'], [154, 177, 'HONEYFRAMES']]"
495,"641st family: queenright uncertain, worker population is dwindling, poor amount of beeswax and propolis, with hopeless number of eggs and honey frames abandoned.","[[14, 24, 'QUEEN'], [36, 42, 'WORKER'], [43, 66, 'HEALTHSTATUS'], [68, 79, 'HEALTHSTATUS'], [83, 90, 'BEEPRODUCT'], [95, 103, 'BEEPRODUCT'], [138, 160, 'HONEYFRAMES']]"
496,"642nd family: queen observed lethargic, worker population is dwindling, poor amount of beeswax and propolis, with no eggs observed and no honey frames filled.","[[14, 19, 'QUEEN'], [40, 46, 'WORKER'], [47, 70, 'HEALTHSTATUS'], [87, 94, 'BEEPRODUCT'], [99, 107, 'BEEPRODUCT'], [135, 150, 'HONEYFRAMES'], [151, 157, 'HEALTHSTATUS']]"
497,"643rd family: queen observed lethargic, worker activity low, honey production below expectations, with egg laying stalled and no honey frames filled.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [61, 66, 'BEEPRODUCT'], [78, 96, 'EGGCOUNT'], [103, 121, 'EGGCOUNT'], [126, 141, 'HONEYFRAMES'], [142, 148, 'HEALTHSTATUS']]"
498,"644th family: queenright uncertain, workers exhibit minimal foraging behavior, forage yield very low, with no eggs observed and honey frames abandoned.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 43, 'WORKER'], [60, 68, 'HEALTHSTATUS'], [128, 150, 'HONEYFRAMES']]"
499,"645th family: queen presence weak, workers exhibit minimal foraging behavior, reserves of honey and beeswax low, with egg laying stalled and honey frames unattended.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [90, 95, 'BEEPRODUCT'], [100, 107, 'BEEPRODUCT'], [118, 136, 'EGGCOUNT'], [141, 164, 'HONEYFRAMES']]"
500,"646th family: queenless situation confirmed, workers exhibit minimal foraging behavior, poor amount of beeswax and propolis, with egg laying stalled and honey frames abandoned.","[[14, 23, 'QUEEN'], [45, 52, 'WORKER'], [69, 77, 'HEALTHSTATUS'], [88, 99, 'HEALTHSTATUS'], [103, 110, 'BEEPRODUCT'], [115, 123, 'BEEPRODUCT'], [130, 148, 'EGGCOUNT'], [153, 175, 'HONEYFRAMES']]"
501,"647th family: queenless situation confirmed, workers exhibit minimal foraging behavior, honey production below expectations, with egg laying stalled and honey frames showing no progress.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [88, 93, 'BEEPRODUCT'], [105, 123, 'EGGCOUNT'], [130, 148, 'EGGCOUNT'], [153, 173, 'HONEYFRAMES'], [174, 185, 'HEALTHSTATUS']]"
502,"648th family: queen is missing, workers exhibit minimal foraging behavior, honey production below expectations, with negligible egg lay and honey frames unattended.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [56, 64, 'HEALTHSTATUS'], [75, 80, 'BEEPRODUCT'], [92, 110, 'EGGCOUNT'], [117, 131, 'EGGCOUNT'], [140, 163, 'HONEYFRAMES']]"
503,"649th family: queen observed lethargic, worker population is dwindling, forage yield very low, with egg laying stalled and honey frames empty.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [47, 70, 'HEALTHSTATUS'], [72, 78, 'FORAGE'], [100, 118, 'EGGCOUNT'], [123, 141, 'HONEYFRAMES']]"
504,"650th family: queenless situation confirmed, workers show resilience despite hardship, forage yield very low, with scarce count of eggs and honey frames abandoned.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [77, 85, 'BEEPRODUCT'], [87, 99, 'HONEYFRAMES'], [115, 135, 'HEALTHSTATUS'], [140, 162, 'HONEYFRAMES']]"
505,"651st family: queen presence weak, worker activity low, forage yield very low, with egg laying stalled and honey frames showing no progress.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [56, 62, 'FORAGE'], [74, 77, 'HEALTHSTATUS'], [84, 102, 'EGGCOUNT'], [107, 127, 'HONEYFRAMES']]"
506,"652nd family: queenright uncertain, workers show resilience despite hardship, forage yield very low, with negligible egg lay and honey frames unattended.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 43, 'WORKER'], [44, 59, 'HEALTHSTATUS'], [68, 76, 'BEEPRODUCT'], [78, 90, 'HONEYFRAMES'], [106, 120, 'EGGCOUNT'], [129, 152, 'HONEYFRAMES']]"
507,"653rd family: queenright uncertain, workers show resilience despite hardship, poor amount of beeswax and propolis, with egg laying stalled and honey frames showing no progress.","[[14, 24, 'QUEEN'], [36, 43, 'WORKER'], [44, 59, 'HEALTHSTATUS'], [68, 76, 'BEEPRODUCT'], [78, 89, 'HEALTHSTATUS'], [93, 100, 'BEEPRODUCT'], [105, 113, 'BEEPRODUCT'], [120, 138, 'EGGCOUNT'], [143, 163, 'HONEYFRAMES']]"
508,"654th family: queen presence weak, worker population is dwindling, poor amount of beeswax and propolis, with hopeless number of eggs and honey frames empty.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [42, 65, 'HEALTHSTATUS'], [82, 89, 'BEEPRODUCT'], [94, 102, 'BEEPRODUCT'], [137, 155, 'HONEYFRAMES']]"
509,"655th family: queen is missing, workers are lethargic, reserves of honey and beeswax low, with scarce count of eggs and honey frames empty.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [40, 53, 'HEALTHSTATUS'], [67, 72, 'BEEPRODUCT'], [77, 84, 'BEEPRODUCT'], [120, 138, 'HONEYFRAMES']]"
510,"656th family: queen presence weak, worker activity low, poor amount of beeswax and propolis, with scarce count of eggs and honey frames abandoned.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [56, 67, 'HEALTHSTATUS'], [71, 78, 'BEEPRODUCT'], [83, 91, 'BEEPRODUCT'], [123, 145, 'HONEYFRAMES']]"
511,"657th family: queen is missing, workers are lethargic, reserves of honey and beeswax low, with negligible egg lay and no honey frames filled.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [40, 53, 'HEALTHSTATUS'], [67, 72, 'BEEPRODUCT'], [77, 84, 'BEEPRODUCT'], [95, 109, 'EGGCOUNT'], [118, 133, 'HONEYFRAMES']]"
512,"658th family: queenless situation confirmed, workers are lethargic, honey production below expectations, with no eggs observed and honey frames unattended.","[[14, 23, 'BEE'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [53, 66, 'HEALTHSTATUS'], [68, 73, 'BEEPRODUCT'], [85, 103, 'EGGCOUNT'], [131, 154, 'HONEYFRAMES']]"
513,"659th family: queenright uncertain, worker population is dwindling, forage yield very low, with no eggs observed and honey frames empty.","[[14, 24, 'QUEEN'], [36, 42, 'WORKER'], [43, 66, 'HEALTHSTATUS'], [68, 74, 'FORAGE'], [86, 89, 'HEALTHSTATUS'], [117, 135, 'HONEYFRAMES']]"
514,"660th family: queenless situation confirmed, workers exhibit minimal foraging behavior, forage yield very low, with negligible egg lay and honey frames empty.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [106, 109, 'HEALTHSTATUS'], [116, 130, 'EGGCOUNT'], [139, 157, 'HONEYFRAMES']]"
515,"661st family: queenless situation confirmed, workers are lethargic, poor amount of beeswax and propolis, with negligible egg lay and no honey frames filled.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [83, 90, 'BEEPRODUCT'], [95, 103, 'BEEPRODUCT'], [110, 124, 'EGGCOUNT'], [133, 148, 'HONEYFRAMES'], [149, 155, 'HEALTHSTATUS']]"
516,"662nd family: queen is missing, workers show resilience despite hardship, forage yield very low, with no eggs observed and honey frames unattended.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [40, 55, 'HEALTHSTATUS'], [64, 72, 'BEEPRODUCT'], [74, 86, 'HONEYFRAMES'], [123, 146, 'HONEYFRAMES']]"
517,"663rd family: queen presence weak, worker activity low, honey production below expectations, with scarce count of eggs and honey frames unattended.","[[14, 19, 'QUEEN'], [35, 41, 'WORKER'], [51, 54, 'HEALTHSTATUS'], [56, 61, 'BEEPRODUCT'], [73, 91, 'EGGCOUNT'], [98, 118, 'HEALTHSTATUS'], [123, 146, 'HONEYFRAMES']]"
518,"664th family: queen presence weak, workers show resilience despite hardship, nectar and pollen collection minimal, with negligible egg lay and honey frames abandoned.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [77, 83, 'FORAGE'], [88, 94, 'FORAGE'], [106, 113, 'HEALTHSTATUS'], [120, 134, 'EGGCOUNT'], [143, 165, 'HONEYFRAMES']]"
519,"665th family: queenright uncertain, worker population is dwindling, honey production below expectations, with scarce count of eggs and honey frames unattended.","[[14, 24, 'QUEEN'], [36, 42, 'WORKER'], [43, 66, 'HEALTHSTATUS'], [68, 73, 'BEEPRODUCT'], [110, 130, 'HEALTHSTATUS'], [135, 158, 'HONEYFRAMES']]"
520,"666th family: queen observed lethargic, workers show resilience despite hardship, reserves of honey and beeswax low, with negligible egg lay and honey frames abandoned.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 47, 'WORKER'], [48, 63, 'HEALTHSTATUS'], [94, 99, 'BEEPRODUCT'], [104, 111, 'BEEPRODUCT'], [122, 136, 'EGGCOUNT'], [145, 167, 'HONEYFRAMES']]"
521,"668th family: queen observed lethargic, workers show resilience despite hardship, poor amount of beeswax and propolis, with negligible egg lay and no honey frames filled.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 47, 'WORKER'], [72, 80, 'BEEPRODUCT'], [82, 93, 'HEALTHSTATUS'], [97, 104, 'BEEPRODUCT'], [109, 117, 'BEEPRODUCT'], [124, 138, 'EGGCOUNT'], [147, 162, 'HONEYFRAMES']]"
522,"669th family: queenless situation confirmed, workers show resilience despite hardship, honey production below expectations, with hopeless number of eggs and honey frames showing no progress.","[[14, 23, 'QUEEN'], [45, 52, 'WORKER'], [53, 68, 'HEALTHSTATUS'], [87, 92, 'BEEPRODUCT'], [157, 177, 'HONEYFRAMES'], [178, 189, 'HEALTHSTATUS']]"
523,"670th family: queenless situation confirmed, worker population is dwindling, poor amount of beeswax and propolis, with negligible egg lay and honey frames unattended.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 51, 'WORKER'], [52, 75, 'HEALTHSTATUS'], [92, 99, 'BEEPRODUCT'], [104, 112, 'BEEPRODUCT'], [119, 133, 'EGGCOUNT'], [142, 165, 'HONEYFRAMES']]"
524,"671st family: queenright uncertain, worker activity low, reserves of honey and beeswax low, with no eggs observed and no honey frames filled.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 42, 'WORKER'], [69, 74, 'BEEPRODUCT'], [79, 86, 'BEEPRODUCT'], [118, 133, 'HONEYFRAMES'], [134, 140, 'HEALTHSTATUS']]"
525,"672nd family: queen is missing, workers are lethargic, nectar and pollen collection minimal, with hopeless number of eggs and no honey frames filled.","[[14, 19, 'QUEEN'], [32, 39, 'WORKER'], [55, 61, 'FORAGE'], [66, 72, 'FORAGE'], [84, 91, 'HEALTHSTATUS'], [117, 125, 'EGGCOUNT'], [126, 141, 'HONEYFRAMES'], [142, 148, 'HEALTHSTATUS']]"
526,"673rd family: queenless situation confirmed, workers are lethargic, poor amount of beeswax and propolis, with egg laying stalled and honey frames abandoned.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [53, 66, 'HEALTHSTATUS'], [83, 90, 'BEEPRODUCT'], [95, 103, 'BEEPRODUCT'], [110, 128, 'EGGCOUNT'], [133, 155, 'HONEYFRAMES']]"
527,"674th family: queen observed lethargic, workers show resilience despite hardship, forage yield very low, with no eggs observed and honey frames empty.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 47, 'WORKER'], [48, 63, 'HEALTHSTATUS'], [72, 80, 'BEEPRODUCT'], [82, 94, 'HONEYFRAMES'], [131, 149, 'HONEYFRAMES']]"
528,"675th family: queenright uncertain, worker activity low, poor amount of beeswax and propolis, with negligible egg lay and no honey frames filled.","[[14, 24, 'QUEEN'], [36, 42, 'WORKER'], [52, 55, 'HEALTHSTATUS'], [57, 68, 'HEALTHSTATUS'], [72, 79, 'BEEPRODUCT'], [84, 92, 'BEEPRODUCT'], [99, 113, 'EGGCOUNT'], [122, 137, 'HONEYFRAMES']]"
529,"676th family: queenright uncertain, workers are lethargic, reserves of honey and beeswax low, with no eggs observed and honey frames empty.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 43, 'WORKER'], [44, 57, 'HEALTHSTATUS'], [71, 76, 'BEEPRODUCT'], [81, 88, 'BEEPRODUCT'], [120, 138, 'HONEYFRAMES']]"
530,"677th family: queenless situation confirmed, workers are lethargic, poor amount of beeswax and propolis, with scarce count of eggs and honey frames abandoned.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [83, 90, 'BEEPRODUCT'], [95, 103, 'BEEPRODUCT'], [110, 130, 'HEALTHSTATUS'], [135, 157, 'HONEYFRAMES']]"
531,"678th family: queen is missing, worker activity low, forage yield very low, with egg laying stalled and honey frames empty.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 38, 'WORKER'], [48, 51, 'HEALTHSTATUS'], [53, 59, 'FORAGE'], [81, 99, 'EGGCOUNT'], [104, 122, 'HONEYFRAMES']]"
532,"679th family: queen presence weak, workers exhibit minimal foraging behavior, honey production below expectations, with scarce count of eggs and honey frames showing no progress.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [78, 83, 'BEEPRODUCT'], [95, 113, 'EGGCOUNT'], [145, 150, 'BEEPRODUCT'], [166, 177, 'HEALTHSTATUS']]"
533,"680th family: queenless situation confirmed, worker activity low, nectar and pollen collection minimal, with egg laying stalled and honey frames unattended.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 51, 'WORKER'], [61, 64, 'HEALTHSTATUS'], [66, 72, 'FORAGE'], [77, 83, 'FORAGE'], [109, 127, 'EGGCOUNT'], [132, 155, 'HONEYFRAMES']]"
534,"681st family: queen is missing, workers exhibit minimal foraging behavior, forage yield very low, with hopeless number of eggs and honey frames empty.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [93, 96, 'HEALTHSTATUS'], [131, 149, 'HONEYFRAMES']]"
535,"682nd family: queen presence weak, worker activity low, reserves of honey and beeswax low, with negligible egg lay and honey frames empty.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [51, 54, 'HEALTHSTATUS'], [68, 73, 'BEEPRODUCT'], [78, 85, 'BEEPRODUCT'], [96, 110, 'EGGCOUNT'], [119, 137, 'HONEYFRAMES']]"
536,"683rd family: queen observed lethargic, worker activity low, honey production below expectations, with scarce count of eggs and honey frames unattended.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [61, 66, 'BEEPRODUCT'], [78, 96, 'EGGCOUNT'], [103, 123, 'HEALTHSTATUS'], [128, 151, 'HONEYFRAMES']]"
537,"684th family: queen is missing, worker population is dwindling, poor amount of beeswax and propolis, with no eggs observed and honey frames unattended.","[[14, 19, 'QUEEN'], [32, 38, 'WORKER'], [39, 62, 'HEALTHSTATUS'], [64, 75, 'HEALTHSTATUS'], [79, 86, 'BEEPRODUCT'], [91, 99, 'BEEPRODUCT'], [127, 150, 'HONEYFRAMES']]"
538,"685th family: queen is missing, workers show resilience despite hardship, reserves of honey and beeswax low, with negligible egg lay and honey frames empty.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [40, 55, 'HEALTHSTATUS'], [86, 91, 'BEEPRODUCT'], [96, 103, 'BEEPRODUCT'], [114, 128, 'EGGCOUNT'], [137, 155, 'HONEYFRAMES']]"
539,"686th family: queen is missing, worker population is dwindling, poor amount of beeswax and propolis, with egg laying stalled and honey frames empty.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 38, 'WORKER'], [64, 75, 'HEALTHSTATUS'], [79, 86, 'BEEPRODUCT'], [91, 99, 'BEEPRODUCT'], [106, 124, 'EGGCOUNT'], [129, 147, 'HONEYFRAMES']]"
540,"687th family: queenless situation confirmed, worker population is dwindling, forage yield very low, with negligible egg lay and honey frames empty.","[[14, 23, 'QUEEN'], [45, 51, 'WORKER'], [52, 75, 'HEALTHSTATUS'], [77, 83, 'FORAGE'], [95, 98, 'HEALTHSTATUS'], [105, 119, 'EGGCOUNT'], [128, 146, 'HONEYFRAMES']]"
541,"688th family: queenright uncertain, worker population is dwindling, reserves of honey and beeswax low, with hopeless number of eggs and honey frames abandoned.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 42, 'WORKER'], [43, 66, 'HEALTHSTATUS'], [80, 85, 'BEEPRODUCT'], [90, 97, 'BEEPRODUCT'], [136, 158, 'HONEYFRAMES']]"
542,"689th family: queen observed lethargic, workers show resilience despite hardship, honey production below expectations, with no eggs observed and honey frames showing no progress.","[[14, 19, 'QUEEN'], [40, 47, 'WORKER'], [72, 80, 'HEALTHSTATUS'], [82, 87, 'BEEPRODUCT'], [99, 117, 'HEALTHSTATUS'], [145, 150, 'BEEPRODUCT']]"
543,"690th family: queenright uncertain, worker population is dwindling, poor amount of beeswax and propolis, with negligible egg lay and honey frames showing no progress.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 42, 'WORKER'], [83, 90, 'BEEPRODUCT'], [95, 103, 'BEEPRODUCT'], [110, 124, 'EGGCOUNT'], [133, 153, 'HONEYFRAMES'], [154, 165, 'HEALTHSTATUS']]"
544,"691st family: queen is missing, worker population is dwindling, honey production below expectations, with egg laying stalled and honey frames abandoned.","[[14, 19, 'QUEEN'], [32, 38, 'WORKER'], [39, 62, 'HEALTHSTATUS'], [64, 69, 'BEEPRODUCT'], [81, 99, 'HEALTHSTATUS'], [106, 124, 'EGGCOUNT'], [129, 151, 'HONEYFRAMES']]"
545,"692nd family: queen is missing, workers show resilience despite hardship, reserves of honey and beeswax low, with egg laying stalled and honey frames empty.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [40, 55, 'HEALTHSTATUS'], [86, 91, 'BEEPRODUCT'], [96, 103, 'BEEPRODUCT'], [114, 132, 'EGGCOUNT'], [137, 155, 'HONEYFRAMES']]"
546,"693rd family: queen observed lethargic, worker activity low, poor amount of beeswax and propolis, with egg laying stalled and honey frames unattended.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [61, 72, 'HEALTHSTATUS'], [76, 83, 'BEEPRODUCT'], [88, 96, 'BEEPRODUCT'], [103, 121, 'EGGCOUNT'], [126, 149, 'HONEYFRAMES']]"
547,"694th family: queen is missing, worker population is dwindling, nectar and pollen collection minimal, with negligible egg lay and no honey frames filled.","[[14, 19, 'QUEEN'], [32, 38, 'WORKER'], [39, 62, 'HEALTHSTATUS'], [64, 70, 'FORAGE'], [75, 81, 'FORAGE'], [93, 100, 'HEALTHSTATUS'], [107, 121, 'EGGCOUNT'], [130, 145, 'HONEYFRAMES']]"
548,"695th family: queen observed lethargic, workers exhibit minimal foraging behavior, nectar and pollen collection minimal, with egg laying stalled and no honey frames filled.","[[14, 19, 'QUEEN'], [40, 47, 'WORKER'], [64, 72, 'HEALTHSTATUS'], [83, 89, 'FORAGE'], [94, 100, 'FORAGE'], [112, 119, 'HEALTHSTATUS'], [126, 144, 'EGGCOUNT'], [149, 164, 'HONEYFRAMES']]"
549,"696th family: queen observed lethargic, workers show resilience despite hardship, poor amount of beeswax and propolis, with no eggs observed and honey frames empty.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 47, 'WORKER'], [48, 63, 'HEALTHSTATUS'], [72, 80, 'BEEPRODUCT'], [97, 104, 'BEEPRODUCT'], [109, 117, 'BEEPRODUCT'], [145, 163, 'HONEYFRAMES']]"
550,"697th family: queenless situation confirmed, worker population is dwindling, forage yield very low, with no eggs observed and honey frames abandoned.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 51, 'WORKER'], [77, 83, 'FORAGE'], [95, 98, 'HEALTHSTATUS'], [126, 148, 'HONEYFRAMES']]"
551,"698th family: queen presence weak, workers exhibit minimal foraging behavior, poor amount of beeswax and propolis, with egg laying stalled and honey frames abandoned.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [78, 89, 'HEALTHSTATUS'], [93, 100, 'BEEPRODUCT'], [105, 113, 'BEEPRODUCT'], [120, 138, 'EGGCOUNT'], [143, 165, 'HONEYFRAMES']]"
552,"699th family: queen presence weak, workers show resilience despite hardship, forage yield very low, with negligible egg lay and honey frames showing no progress.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [67, 75, 'BEEPRODUCT'], [77, 89, 'HONEYFRAMES'], [95, 98, 'HEALTHSTATUS'], [105, 119, 'EGGCOUNT'], [128, 148, 'HONEYFRAMES']]"
553,"700th family: queen presence weak, workers exhibit minimal foraging behavior, poor amount of beeswax and propolis, with no eggs observed and honey frames empty.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [93, 100, 'BEEPRODUCT'], [105, 113, 'BEEPRODUCT'], [141, 159, 'HONEYFRAMES']]"
554,"701st family: queen observed lethargic, worker activity low, reserves of honey and beeswax low, with egg laying stalled and honey frames empty.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [56, 59, 'HEALTHSTATUS'], [73, 78, 'BEEPRODUCT'], [83, 90, 'BEEPRODUCT'], [101, 119, 'EGGCOUNT'], [124, 142, 'HONEYFRAMES']]"
555,"702nd family: queenless situation confirmed, workers exhibit minimal foraging behavior, nectar and pollen collection minimal, with egg laying stalled and honey frames showing no progress.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [88, 94, 'FORAGE'], [99, 105, 'FORAGE'], [131, 149, 'EGGCOUNT'], [154, 174, 'HONEYFRAMES'], [175, 186, 'HEALTHSTATUS']]"
556,"703rd family: queenright uncertain, worker activity low, honey production below expectations, with egg laying stalled and honey frames showing no progress.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 42, 'WORKER'], [57, 62, 'BEEPRODUCT'], [74, 92, 'EGGCOUNT'], [99, 117, 'EGGCOUNT'], [122, 142, 'HONEYFRAMES'], [143, 154, 'HEALTHSTATUS']]"
557,"704th family: queen observed lethargic, worker population is dwindling, forage yield very low, with negligible egg lay and honey frames showing no progress.","[[14, 19, 'QUEEN'], [40, 46, 'WORKER'], [47, 70, 'HEALTHSTATUS'], [72, 78, 'FORAGE'], [100, 114, 'EGGCOUNT'], [123, 143, 'HONEYFRAMES'], [144, 155, 'HEALTHSTATUS']]"
